name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
west bengal,2015-03-24,95,73.4,84,99.9,73.4,86.8,68.1,61.3,0,0,0,,0,0,18.8,13.9,171,1009.1,12.3,1.9,240.1,20.7,9,,2015-03-24T05:37:19,2015-03-24T17:48:53,0.13,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-03-25,95,77,84.1,99.8,77,88,73,72.3,0,0,0,,0,0,18.1,11.4,182.1,1011,34.6,1.8,243.9,21.2,9,,2015-03-25T05:36:21,2015-03-25T17:49:14,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-26,93.2,76.9,84.1,100.9,76.9,88.8,73.2,71.8,0,0,0,,0,0,20.6,11.4,167.3,1013.2,34.7,2,230.1,19.8,8,,2015-03-26T05:35:24,2015-03-26T17:49:36,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-27,93.2,77,83.5,102.8,77,88.6,73.4,72.9,0.008,100,4.17,rain,0,0,22.1,12.8,178.9,1012.8,52.2,1.9,229.3,19.8,8,,2015-03-27T05:34:27,2015-03-27T17:49:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-03-28,91.4,77,83.2,98.6,77,88,73.2,72.9,0,0,0,,0,0,25.5,13.9,177.1,1011,45.8,1.7,221,19.2,8,,2015-03-28T05:33:29,2015-03-28T17:50:18,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-29,93.2,77,84,102.8,77,89,73.7,73,0,0,0,,0,0,18.3,13.7,173.9,1009.5,24.8,2.1,216.2,18.6,9,,2015-03-29T05:32:32,2015-03-29T17:50:39,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-03-30,93.2,71.6,82,99.2,71.6,85.7,72.5,75,1.26,100,4.17,rain,0,0,21.9,17.2,172.6,1009.3,56.4,1.9,222.5,19.2,8,,2015-03-30T05:31:35,2015-03-30T17:51:00,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-03-31,87.8,73.4,80,92.7,73.4,82.4,71.9,77.9,0,0,0,,0,0,20.4,9.2,316.7,1009.2,35.8,1.8,239.1,20.5,9,,2015-03-31T05:30:38,2015-03-31T17:51:21,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-01,93.2,77,84.6,107.5,77,92.6,75.8,75.9,0,0,0,,0,0,24.4,15,184.1,1007.2,41.6,1.9,240.8,20.9,9,,2015-04-01T05:29:41,2015-04-01T17:51:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-02,96.8,80.6,87,107.4,87.1,96.1,75.6,71.3,0,0,0,,0,0,25.5,13.9,188.7,1004.5,25.8,1.9,255.7,22.2,9,,2015-04-02T05:28:44,2015-04-02T17:52:03,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-03,98.6,80.6,88.3,109.8,86.2,96.4,73.9,64.6,0,0,0,,0,0,17.7,11.4,173.2,1002.5,5.5,2,279,24.1,10,,2015-04-03T05:27:48,2015-04-03T17:52:24,0.46,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-04-04,96.8,75.1,86.6,115.3,75.1,98.3,77.3,75,0,0,0,,0,0,20.6,16.1,169.8,1002,43.9,2.2,263.4,22.6,9,,2015-04-04T05:26:52,2015-04-04T17:52:46,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-05,93.2,75.2,80.6,107.5,75.2,84.7,73.2,79.1,0.67,100,8.33,rain,0,0,25.3,16.1,149.9,1004.8,49.4,1.9,204.9,17.6,7,,2015-04-05T05:25:56,2015-04-05T17:53:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-06,91.4,75.2,81.1,110.8,75.2,86.9,75.5,83.8,0.004,100,4.17,rain,0,0,18.8,10.3,78.4,1006.2,71.6,1.8,177.1,15.3,7,,2015-04-06T05:25:00,2015-04-06T17:53:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-07,95,71.6,82.4,110.4,71.6,89.2,74.9,79.5,0.354,100,4.17,rain,0,0,25.3,18.3,161.9,1008.3,53.2,1.8,172.4,14.8,6,,2015-04-07T05:24:05,2015-04-07T17:53:50,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-08,89.6,71.6,81.4,102.6,71.6,87,73.9,79.1,0.161,100,8.33,rain,0,0,14.5,11.4,201.3,1009.5,51.4,1.9,194.8,17,7,,2015-04-08T05:23:10,2015-04-08T17:54:11,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-09,95,77,84.8,97.3,77,87,68.4,60.3,0,0,0,,0,0,16.1,11.4,223,1008.2,30.3,2.2,270.3,23.3,9,,2015-04-09T05:22:15,2015-04-09T17:54:33,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-10,98.6,80.5,87.6,99.9,85.3,93.2,70.9,61.4,0,0,0,,0,0,15.2,13.9,205.4,1008.2,10.3,2.1,279.4,24.2,9,,2015-04-10T05:21:21,2015-04-10T17:54:54,0.7,Clear,Clear conditions throughout the day.,clear-day,"41946099999,VECC,42809099999"
west bengal,2015-04-11,96.8,82.4,87.6,112.4,90.8,98.3,76.3,70.7,0,0,0,,0,0,17.4,16.1,190.3,1009.1,34.5,2.2,262,22.7,9,,2015-04-11T05:20:27,2015-04-11T17:55:16,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-12,91.4,71.6,82.3,102.7,71.6,87.6,74.1,78.1,0.433,100,4.17,rain,0,0,23,16.1,136.7,1011.5,61.4,1.9,162.4,14,7,,2015-04-12T05:19:34,2015-04-12T17:55:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-13,91.4,75.2,82.7,98.7,75.2,87,71.9,71.1,0,0,0,,0,0,12.5,6.9,9,1012.2,50,1.8,205.2,17.7,6,,2015-04-13T05:18:41,2015-04-13T17:56:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-14,93.2,77,84.6,99.2,77,88.8,72.7,70,0,0,0,,0,0,12.8,6.9,7.7,1011,66.2,1.9,236.7,20.4,8,,2015-04-14T05:17:48,2015-04-14T17:56:23,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-15,95,78.8,86.5,101.4,78.8,91.7,71.6,63.1,0,0,0,,0,0,31.1,8.1,5.3,1011.5,62.1,1.9,268.6,23.4,9,,2015-04-15T05:16:56,2015-04-15T17:56:45,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-16,91.4,80.6,85.5,97,84.5,90.8,71.2,63.2,0,0,0,,0,0,9.2,6.8,334.8,1011.5,87.4,1.9,214.2,18.6,7,,2015-04-16T05:16:05,2015-04-16T17:57:08,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-17,93.2,78.8,85.3,99.2,78.8,89.5,69.7,61.1,0.008,100,8.33,rain,0,0,20.1,13.9,207.9,1008.3,77.1,1.8,272.7,23.5,9,,2015-04-17T05:15:14,2015-04-17T17:57:31,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-18,95,78.8,86.5,105.2,78.8,93,72.6,65,0,0,0,,0,0,22.6,16.1,192.1,1004.8,30.2,2.4,261.8,22.4,9,,2015-04-18T05:14:23,2015-04-18T17:57:53,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-19,96.8,82.4,87.8,115.3,89.5,98.7,76.2,69.6,0,0,0,,0,0,25.1,16,180.5,1005.8,24.6,2.9,277.8,23.9,10,,2015-04-19T05:13:34,2015-04-19T17:58:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-20,95,80.6,87.4,107.5,87.1,98.5,77,72.7,0,0,0,,0,0,23.9,17.2,175.5,1007.6,35.5,2.7,239.3,20.8,9,,2015-04-20T05:12:44,2015-04-20T17:58:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-21,96.8,71.6,87.1,118.6,71.6,98.3,75.5,69.6,0.157,100,4.17,rain,0,0,34.4,20.8,178.5,1004.7,46.5,2.3,265.6,22.9,9,,2015-04-21T05:11:56,2015-04-21T17:59:03,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-22,95,77,86.5,119.7,77,99,77,73.8,0.354,100,4.17,rain,0,0,28.9,17.2,176.6,1003.6,68.3,1.9,256.1,22,9,,2015-04-22T05:11:08,2015-04-22T17:59:27,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-23,95,73.4,84.6,107.4,73.4,90.7,74.2,73.2,0.866,100,4.17,rain,0,0,25.9,16.1,167.3,1006,49,2.2,252.2,21.5,9,,2015-04-23T05:10:21,2015-04-23T17:59:51,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-24,89.6,75.2,82.1,96.4,75.2,85.5,72,73,0.004,100,4.17,rain,0,0,31.5,15,173,1008.5,72,2.3,187.8,16.1,7,,2015-04-24T05:09:34,2015-04-24T18:00:15,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-25,87.8,71.6,76.3,95.9,71.6,77.6,71.1,84.7,0.748,100,8.33,rain,0,0,19.9,16.1,84.9,1010.2,68.8,1.7,203.9,17.6,7,,2015-04-25T05:08:49,2015-04-25T18:00:39,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-26,87.8,69.8,76.3,94.2,69.8,77.6,70.3,82.7,0.118,100,4.17,rain,0,0,15.2,8.1,71.7,1011,79.9,1.5,144.5,12.3,7,,2015-04-26T05:08:04,2015-04-26T18:01:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-27,91.4,73.4,81.4,98.7,73.4,84.9,71.3,73.1,0,0,0,,0,0,11,12.6,125,1010.1,49,2.1,252,21.9,9,,2015-04-27T05:07:19,2015-04-27T18:01:29,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-28,91.4,73.4,80.6,100.5,73.4,83.2,71.1,74.6,0.276,100,8.33,rain,0,0,18.8,12.8,140.9,1008,73.4,1.9,237.1,20.5,8,,2015-04-28T05:06:36,2015-04-28T18:01:53,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41946099999,VECC,42809099999"
west bengal,2015-04-29,89.6,71.6,81.2,100.2,71.6,86.5,72.6,76,0,0,0,,0,0,24.8,9.2,133.3,1006.7,54.6,1.9,200.5,17.3,8,,2015-04-29T05:05:53,2015-04-29T18:02:19,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
west bengal,2015-04-30,95,78.8,86.5,109.9,78.8,96.7,77.1,74.9,0,0,0,,0,0,24.2,11.4,173.9,1006.7,42.5,1.9,236.4,20.4,8,,2015-04-30T05:05:12,2015-04-30T18:02:44,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41946099999,VECC,42809099999"
